Video Time,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted
00:13.9,0.8878167,0.0585881,0.05272165,0.001765704,0.00313227,0.000089555,0.000833591
00:13.9,0.8916947,0.05199639,0.05847498,0.001695323,0.003027966,0.000093792,0.000878941
00:13.9,0.8926365,0.04613179,0.06410171,0.001651585,0.002953435,0.000098749,0.000928389
00:14.0,0.8916389,0.04159901,0.06762493,0.001595836,0.002947451,0.000103514,0.000945011
00:14.1,0.8926052,0.03754631,0.07147837,0.001549376,0.002960098,0.000106756,0.000952145
00:14.1,0.8918977,0.03394347,0.0747718,0.001553076,0.003022031,0.000107625,0.000952078
00:14.2,0.8903526,0.03115601,0.07761046,0.00154586,0.003076953,0.000108018,0.000948266
00:14.2,0.8891738,0.02926899,0.07959402,0.00152191,0.003179262,0.00010581,0.000950569
00:14.2,0.8860079,0.02868772,0.0810602,0.001495687,0.003304636,0.000102417,0.000934833
00:14.3,0.8843,0.02826445,0.08200242,0.001462643,0.003482611,0.00009857,0.000925686
00:14.3,0.8847932,0.0275854,0.08333836,0.001419907,0.003662153,0.000096091,0.000919916
00:14.4,0.8840907,0.02745724,0.08564604,0.001393151,0.00379018,0.000093284,0.000909821
00:14.5,0.8858664,0.02661266,0.08665254,0.001421212,0.003986519,0.000091589,0.000861071
00:14.5,0.8880103,0.02628885,0.08687323,0.001434524,0.004164512,0.000090131,0.000809654
00:14.6,0.891875,0.02679173,0.08640236,0.001418901,0.004269482,0.000088011,0.000760698
00:14.6,0.8944892,0.02698367,0.08617706,0.001414633,0.004429012,0.000087065,0.000709052
00:14.6,0.8978893,0.02750822,0.08527334,0.001401875,0.004611651,0.000085717,0.000659709
00:14.7,0.9011045,0.02763698,0.08332389,0.001397301,0.004888751,0.000084612,0.00060768
00:14.7,0.9034585,0.02913299,0.08042336,0.001377769,0.005071875,0.000083622,0.00054979
00:14.8,0.9038125,0.03135418,0.078251,0.001335451,0.005155916,0.000081951,0.000500311
00:14.9,0.9029291,0.03409892,0.07557356,0.001283353,0.005205715,0.000080155,0.000455723
00:14.9,0.8836005,0.04892134,0.07304595,0.001218096,0.005059044,0.00007662,0.00040473
00:15.0,0.8438247,0.06836922,0.07266538,0.001152252,0.004799281,0.000074726,0.000362142
00:15.0,0.7631049,0.1377836,0.06982857,0.001071765,0.004533294,0.000069168,0.000323528
00:15.1,0.6826095,0.1857117,0.06550745,0.001060114,0.004486487,0.000062875,0.000287551
00:15.1,0.6428643,0.2133604,0.06267237,0.001005836,0.004255273,0.000062856,0.000258301
00:15.1,0.6205516,0.2217053,0.06111285,0.00095487,0.004061061,0.000070777,0.000234158
00:15.2,0.6131915,0.2188122,0.0602077,0.000933612,0.003869917,0.000082414,0.000211512
00:15.2,0.6180761,0.2118232,0.058488,0.000906916,0.003700978,0.00010634,0.000191658
00:15.3,0.6281702,0.2142631,0.05477105,0.000914342,0.003325602,0.000123668,0.000168459
00:15.3,0.6526622,0.2054507,0.05095528,0.000931063,0.003023309,0.000146385,0.000148569
00:15.4,0.6790689,0.1914177,0.04774931,0.00094463,0.002776934,0.000183311,0.000131699
00:15.4,0.7063462,0.1755123,0.04497175,0.000948027,0.002578053,0.000234366,0.000117479
00:15.5,0.7308769,0.1608999,0.0424828,0.000945658,0.002434253,0.000300871,0.000105475
00:15.6,0.7565096,0.145366,0.04003504,0.000918651,0.002372545,0.00040218,0.000095152
00:15.6,0.7799736,0.1310574,0.03792611,0.000895403,0.002352246,0.000517564,0.000085674
00:15.7,0.8001809,0.1174597,0.03707503,0.000869034,0.00234848,0.000676222,0.00007914
00:15.7,0.8175983,0.1059185,0.03649497,0.000839896,0.002364221,0.000831015,0.000073045
00:15.8,0.8322632,0.09841231,0.0344153,0.000807863,0.002474047,0.000959374,0.000065399
00:15.8,0.845161,0.09135886,0.03335188,0.000762168,0.002590671,0.001119722,0.000059627
00:15.9,0.856368,0.08687515,0.03115389,0.000761513,0.002703248,0.001145668,0.00005358
00:15.9,0.8661631,0.08031216,0.03082198,0.00074807,0.002874613,0.001204421,0.00004993
00:15.9,0.8738295,0.0758081,0.03191862,0.000725609,0.002924983,0.001211395,0.000047235
00:16.0,0.8807752,0.0712754,0.0339094,0.000712798,0.002925212,0.001205536,0.00004569
00:16.0,0.8878506,0.06738961,0.03595923,0.000697209,0.002912015,0.00120271,0.000044749
00:16.1,0.8931968,0.06362332,0.03866007,0.000688905,0.002876512,0.001196392,0.00004492
00:16.1,0.898916,0.05864502,0.04308991,0.000690777,0.002826448,0.001204512,0.000046832
00:16.2,0.9009408,0.05759628,0.04412344,0.000688725,0.002725241,0.001213776,0.000045626
00:16.2,0.9047393,0.05629599,0.04592803,0.000684306,0.002642279,0.001196411,0.000046407
00:16.3,0.908309,0.05310886,0.04889537,0.000693384,0.002602054,0.001196904,0.000047735
00:16.3,0.9108973,0.05166118,0.05089633,0.000685018,0.002562155,0.001205939,0.000049275
00:16.4,0.9114957,0.05042464,0.05562136,0.000668519,0.002503317,0.001238597,0.000051567
00:16.5,0.8781459,0.07974033,0.05234901,0.000608907,0.00249168,0.001195428,0.000048233
00:16.5,0.8507323,0.1007263,0.04915008,0.00055999,0.002515393,0.001159879,0.000044951
00:16.6,0.8422105,0.1178672,0.04657571,0.000530249,0.00253932,0.001082593,0.000044045
00:16.6,0.8408164,0.1227351,0.0455519,0.000509481,0.002584825,0.001047462,0.000046026
00:16.6,0.8418855,0.1257992,0.04414582,0.000506567,0.002623582,0.001012484,0.000047133
00:16.7,0.8460093,0.1223879,0.0439197,0.000519604,0.00268602,0.000993415,0.00004978
00:16.8,0.8518721,0.1177074,0.04389868,0.000532641,0.002786754,0.000980596,0.000053088
00:16.8,0.8585777,0.1134321,0.04329858,0.00055232,0.002907441,0.000970125,0.000053205
00:16.9,0.860336,0.1088693,0.04432192,0.000576156,0.002973544,0.000989482,0.000055087
00:16.9,0.8640191,0.1020648,0.04710096,0.00059474,0.003036042,0.001013478,0.000059613
00:16.9,0.8654551,0.09956323,0.04776125,0.000606332,0.003104726,0.001022149,0.000058402
00:17.0,0.86573,0.09458612,0.05009587,0.000628362,0.003145655,0.001049764,0.000058886
00:17.0,0.8677091,0.0891244,0.05199569,0.000663021,0.003201805,0.001045684,0.000060319
00:17.1,0.8687568,0.08532114,0.05355069,0.000683056,0.003203697,0.001029001,0.00006172
00:17.1,0.8682933,0.08192462,0.05600766,0.000688221,0.003152863,0.00105358,0.000063384
00:17.2,0.8670052,0.07795095,0.05886902,0.000714987,0.00315643,0.001059955,0.000063923
00:17.3,0.8665763,0.07757354,0.0601492,0.000700999,0.003081139,0.001068692,0.000063218
00:17.3,0.8652417,0.07387461,0.06420996,0.000704354,0.003018409,0.001106866,0.00006412
00:17.4,0.8624652,0.07088838,0.06753597,0.00070786,0.002961151,0.001132801,0.000064874
00:17.4,0.8299246,0.09351289,0.06495539,0.000649799,0.00287419,0.001105161,0.000061883
00:17.5,0.8170099,0.1132845,0.06075564,0.000629244,0.002809603,0.001028218,0.000059058
00:17.5,0.8048675,0.1314924,0.05681983,0.000629534,0.002784538,0.000961439,0.000056911
00:17.6,0.8037347,0.1352963,0.05339331,0.000649513,0.002826655,0.000913552,0.000055025
00:17.6,0.8042828,0.1368072,0.05085886,0.000661469,0.002870987,0.000882217,0.000052762
00:17.6,0.8050931,0.1327367,0.04982492,0.000686339,0.0028884,0.000880123,0.00005167
00:17.7,0.8064113,0.1295124,0.04928501,0.000703519,0.002890959,0.000871318,0.00005025
00:17.7,0.8085443,0.1252168,0.04904461,0.000723988,0.002892199,0.000872123,0.000048878
00:17.8,0.8090621,0.1202485,0.0497128,0.000733564,0.002891765,0.000885346,0.000048244
00:17.8,0.8068922,0.1160259,0.05008674,0.000743573,0.002868692,0.000914618,0.00004739
00:17.9,0.8047411,0.1145632,0.05005485,0.000746041,0.00283053,0.000929318,0.000047204
00:17.9,0.8002579,0.1148608,0.05063201,0.000736114,0.00274554,0.000963655,0.000046172
00:18.0,0.7971894,0.1108892,0.05315245,0.000724627,0.002663154,0.001024074,0.000049395
00:18.0,0.79591,0.1122527,0.05245062,0.000701313,0.002580095,0.001057199,0.000050203
00:18.1,0.7961439,0.1122969,0.05285678,0.000678835,0.002481429,0.00109296,0.000052529
00:18.1,0.7964562,0.1107558,0.05395921,0.000651917,0.002373025,0.001159673,0.000056001
00:18.2,0.8011967,0.1088177,0.05408267,0.00062282,0.002279155,0.001172565,0.000059144
00:18.3,0.8010374,0.1114711,0.05516861,0.000582952,0.002171884,0.001182218,0.000059379
00:18.3,0.795738,0.1158233,0.05520672,0.000545377,0.002062579,0.001200333,0.000060589
00:18.4,0.7928641,0.1151319,0.05736617,0.000514336,0.001976395,0.001221229,0.000064067
00:18.4,0.795626,0.1144918,0.05690633,0.000493262,0.001906561,0.00120024,0.000065639
00:18.5,0.7941972,0.1187735,0.05502198,0.000466094,0.001838275,0.001188776,0.00006506
00:18.5,0.712741,0.1870318,0.05288461,0.000411121,0.001738714,0.001135208,0.000060043
00:18.6,0.650838,0.2383633,0.05189224,0.000365484,0.001654335,0.001114586,0.000056751
00:18.6,0.6076004,0.2891079,0.05001534,0.000331564,0.001602007,0.001045305,0.000053731
00:18.6,0.5893725,0.3228807,0.04781246,0.000306518,0.0015928,0.00097858,0.000051322
00:18.7,0.5828707,0.3518187,0.04518349,0.000289537,0.001613025,0.000914046,0.000048424
00:18.7,0.5891516,0.3599419,0.04414322,0.000277049,0.001643553,0.000881865,0.000047716
00:18.8,0.5950882,0.3655727,0.04258513,0.00027163,0.001730949,0.000849012,0.000045072
00:18.8,0.6117641,0.3558947,0.04287175,0.000269636,0.001851503,0.000836538,0.00004476
00:18.9,0.6280568,0.3428051,0.04306737,0.00027184,0.002027757,0.000835085,0.00004367
00:19.0,0.6383085,0.3383286,0.04221977,0.000278897,0.002170426,0.000804594,0.000041838
00:19.0,0.6515142,0.3246916,0.04285936,0.000287225,0.00229152,0.000786551,0.000041478
00:19.1,0.6680308,0.3091115,0.04345644,0.000295233,0.002378665,0.000769737,0.000040883
00:19.1,0.686133,0.2914199,0.04423475,0.000299667,0.002456093,0.000762492,0.00004076
00:19.1,0.7050954,0.2723864,0.04502262,0.000308929,0.002526127,0.000753529,0.000040923
00:19.2,0.7196757,0.2537403,0.04576372,0.000324534,0.002590598,0.000746083,0.000041058
00:19.3,0.7212068,0.2439347,0.04712301,0.000328498,0.002599332,0.000748449,0.000040202
00:19.3,0.726563,0.2290652,0.04831681,0.000345716,0.002649522,0.000767259,0.000039422
00:19.4,0.7379993,0.2143378,0.04801581,0.000356833,0.002698767,0.000777332,0.000038979
00:19.4,0.744977,0.1992503,0.04899145,0.000368141,0.00269666,0.000801581,0.00003918
00:19.5,0.7480802,0.1851405,0.05090449,0.000379504,0.002699825,0.000822259,0.000039131
00:19.5,0.7554945,0.171232,0.05191148,0.000392657,0.002726158,0.000821737,0.000039098
00:19.6,0.7587591,0.1590142,0.05416754,0.000397358,0.00272301,0.00084972,0.000039919
00:19.6,0.7597369,0.1508953,0.05469252,0.000399599,0.002672883,0.00084764,0.000041378
00:19.6,0.7574301,0.1496183,0.05278153,0.000387694,0.002654542,0.000849283,0.000040239
00:19.7,0.7643285,0.1448066,0.05231565,0.00037072,0.002610719,0.000855856,0.000041154
00:19.7,0.7719393,0.1398275,0.05120268,0.000356392,0.002586968,0.000860701,0.000041238
00:19.8,0.7797756,0.1337021,0.05140582,0.000340157,0.002545169,0.000892606,0.000042319
00:19.8,0.7835288,0.1302127,0.05163351,0.000326624,0.00246206,0.000919978,0.000042408
00:19.9,0.7395723,0.1719752,0.04901512,0.000295061,0.002342995,0.000871118,0.000040361
00:20.0,0.7081763,0.1863927,0.05083349,0.000269067,0.002239306,0.000893794,0.000041729
00:20.0,0.7007424,0.1967,0.05231903,0.000250757,0.002139584,0.000892697,0.000043725
00:20.1,0.7021163,0.2038991,0.05208762,0.000242996,0.002112101,0.000873783,0.000043649
00:20.1,0.7066734,0.210619,0.05031075,0.000243017,0.002144712,0.00083972,0.00004202
00:20.1,0.7162645,0.2051754,0.05037928,0.000249884,0.002202412,0.000826385,0.000041722
00:20.2,0.7229322,0.2022033,0.04939218,0.00026009,0.002260085,0.000815829,0.00004052
00:20.3,0.7305232,0.1937058,0.05068023,0.000271259,0.002296147,0.000830011,0.000041947
00:20.3,0.7380589,0.1857205,0.0514904,0.000281978,0.002327445,0.0008383,0.000043142
00:20.4,0.7460615,0.1800564,0.05323509,0.000284025,0.002318879,0.000852514,0.000045365
00:20.4,0.7457401,0.1833647,0.05329379,0.000286176,0.002287306,0.00083788,0.000045154
00:20.4,0.7489309,0.180861,0.05474397,0.000286213,0.002274573,0.000855205,0.000046006
00:20.5,0.7533463,0.1763228,0.05565634,0.000291776,0.002272443,0.000859906,0.000047193
00:20.5,0.7579942,0.1727599,0.05717707,0.000292184,0.002269852,0.00086338,0.000048058
00:20.6,0.7636133,0.1647574,0.05861553,0.000302672,0.002268509,0.000880825,0.000049054
00:20.6,0.7668813,0.1572808,0.06000471,0.000315584,0.00226847,0.000903181,0.00005008
00:20.7,0.771641,0.1505613,0.06198148,0.000325221,0.002254662,0.000912386,0.000051833
00:20.8,0.7724254,0.1458063,0.06463918,0.000331878,0.002244906,0.00091954,0.000053353
00:20.8,0.7778425,0.1420806,0.06563166,0.000329951,0.002233167,0.000923116,0.000055017
00:20.9,0.7814447,0.1376783,0.06716453,0.000332141,0.002209348,0.000942457,0.000056275
00:20.9,0.7830731,0.1331343,0.06990393,0.000332717,0.002182432,0.000979427,0.000058405
00:21.0,0.7849753,0.1280428,0.07241222,0.000338804,0.002160695,0.001004337,0.000059815
00:21.0,0.7850519,0.1240319,0.07439826,0.000346677,0.002143374,0.001022425,0.000061399
00:21.1,0.7871233,0.1202389,0.0757495,0.00035212,0.002112319,0.001039979,0.000063233
00:21.1,0.7824618,0.1213414,0.07681298,0.000350648,0.00207856,0.001047434,0.000063744
00:21.1,0.7820023,0.1192304,0.07695248,0.000363299,0.002053214,0.001021424,0.000064025
00:21.2,0.7825819,0.1243249,0.07361962,0.000376622,0.0020296,0.000943133,0.00006127
00:21.3,0.7860212,0.1234468,0.07193834,0.000399083,0.002002642,0.000875438,0.000060131
00:21.3,0.792291,0.1224311,0.06968725,0.000417825,0.00199651,0.000809768,0.000059732
00:21.3,0.7695757,0.1387656,0.07043449,0.000405639,0.001926802,0.000767501,0.000057778
00:21.4,0.7478277,0.1428544,0.0751873,0.000396553,0.001882471,0.000764524,0.000060706
00:21.4,0.7324541,0.1520651,0.07907136,0.000388919,0.001830925,0.000750844,0.000061754
00:21.5,0.7303147,0.1558692,0.07941562,0.000397198,0.001843285,0.000728934,0.000062299
00:21.5,0.735399,0.1573424,0.07615504,0.000434961,0.001974008,0.000693187,0.000058875
00:21.6,0.7421588,0.1532212,0.0745569,0.000460895,0.002115606,0.000687477,0.000057319
00:21.6,0.7523215,0.1494248,0.07179751,0.000488241,0.00223679,0.000666527,0.000056057
00:21.7,0.7608329,0.1442152,0.06946454,0.000525845,0.002377937,0.000657451,0.000054344
00:21.8,0.769202,0.1386865,0.06886953,0.000541688,0.002467064,0.000668228,0.00005339
00:21.8,0.7772223,0.1328666,0.06863284,0.000560479,0.002579905,0.000671745,0.000052038
00:21.9,0.7841297,0.1272449,0.06858459,0.000573837,0.002692883,0.000692361,0.000050484
00:21.9,0.7890558,0.1201224,0.06970052,0.000589129,0.002788991,0.000740598,0.000049562
00:22.0,0.793515,0.1146868,0.0700613,0.000588398,0.002848695,0.000799053,0.000048982
00:22.0,0.7974174,0.1076957,0.07059263,0.00059821,0.002922068,0.00089364,0.000048631
00:22.1,0.7996536,0.1007448,0.07208046,0.000614176,0.002984495,0.000990276,0.000047857
00:22.1,0.8056463,0.09349743,0.07220767,0.000638349,0.003068886,0.001054379,0.000047931
00:22.1,0.8122333,0.08789021,0.07148922,0.000646193,0.003106856,0.001126457,0.000047716
00:22.2,0.8187658,0.08218755,0.07140687,0.000652219,0.003109197,0.001202529,0.000047504
00:22.3,0.8266816,0.07604393,0.07276814,0.0006582,0.003135846,0.001274752,0.000048047
00:22.3,0.835277,0.06939421,0.07535101,0.000699438,0.003150439,0.001340142,0.000048664
00:22.4,0.8449909,0.06307703,0.07730238,0.000733444,0.003209562,0.001376457,0.000048468
00:22.4,0.8534571,0.05817665,0.08075545,0.000741415,0.003196601,0.001330093,0.000050746
00:22.5,0.8417163,0.0674527,0.07773402,0.000689176,0.003070913,0.001249106,0.000048785
00:22.5,0.8399323,0.0714416,0.07608328,0.000663491,0.002969604,0.001160968,0.000047472
00:22.6,0.8486922,0.07178628,0.07158476,0.000672152,0.002948228,0.00106621,0.000045699
00:22.6,0.8598644,0.06800379,0.0675339,0.00070238,0.002983989,0.001017729,0.0000433
00:22.7,0.8704814,0.06243289,0.06597411,0.000749968,0.003029182,0.000994885,0.000041806
00:22.7,0.8802698,0.05667244,0.06568535,0.000779632,0.003065538,0.000994655,0.000041019
00:22.8,0.8891225,0.05093464,0.06710831,0.000825661,0.003102871,0.001001402,0.000040399
00:22.8,0.8988177,0.04580609,0.06773478,0.000857374,0.003172237,0.000973313,0.000040163
00:22.9,0.9068721,0.04174902,0.06833249,0.000891541,0.00316578,0.000946524,0.000039115
00:22.9,0.9138713,0.03741599,0.07092481,0.000997612,0.003222877,0.000883658,0.000040201
00:23.0,0.9189336,0.03395025,0.07599062,0.001057451,0.003304895,0.000820439,0.000041797
00:23.0,0.923782,0.03077352,0.08110639,0.001094144,0.003367668,0.000767687,0.000042481
00:23.0,0.9279309,0.02777924,0.08569691,0.001099169,0.003546138,0.000742479,0.000043053
00:23.1,0.9317953,0.02531642,0.0857768,0.001086931,0.003710037,0.000734981,0.000042223
00:23.1,0.9354733,0.02280364,0.08586099,0.001072498,0.003904053,0.000727213,0.000043866
00:23.2,0.9380808,0.02203163,0.08221857,0.001023344,0.003993832,0.000717541,0.000042307
00:23.2,0.9405324,0.02120712,0.07948434,0.000966918,0.004136651,0.000701016,0.000042336
00:23.3,0.941166,0.02129412,0.07801379,0.000911162,0.004185787,0.0007032,0.000040936
00:23.4,0.9416977,0.0212602,0.07715205,0.000863283,0.004232237,0.000691544,0.000040671
00:23.4,0.940219,0.0231047,0.07490958,0.000816194,0.004166898,0.000674721,0.000038156
00:23.5,0.9393834,0.02276502,0.07455275,0.000790083,0.004189662,0.000669477,0.00003783
00:23.5,0.9392028,0.02307938,0.07337986,0.000757582,0.004152996,0.000675338,0.000036612
00:23.6,0.9376639,0.02444999,0.07265832,0.000727403,0.004034657,0.000667795,0.000035507
00:23.6,0.8616363,0.06854742,0.06831532,0.000646137,0.003950686,0.000634552,0.000031636
00:23.7,0.8172972,0.09755769,0.0646343,0.0005953,0.00390311,0.000588105,0.000028865
00:23.7,0.8002826,0.1155624,0.05953016,0.000577942,0.003998859,0.000535684,0.000026473
00:23.8,0.8010754,0.1201164,0.05644306,0.000575808,0.00407975,0.000497619,0.000024819
00:23.8,0.8084103,0.1186635,0.05400991,0.000585595,0.004139988,0.000467393,0.000023913
00:23.8,0.7242607,0.1647271,0.05077884,0.000533018,0.004561395,0.000442167,0.000021064
00:23.9,0.6741892,0.1950961,0.04762904,0.000504336,0.00486039,0.000413427,0.000018903
00:23.9,0.6747122,0.2079949,0.04370429,0.000534934,0.005079102,0.00037324,0.000017538
00:24.0,0.6882342,0.2058793,0.04066727,0.000575421,0.005469548,0.000341604,0.000016728
00:24.0,0.7084797,0.1989192,0.03866226,0.000609256,0.005728655,0.000321931,0.000016448
00:24.1,0.7280691,0.1882211,0.03773283,0.000647504,0.005971513,0.000314203,0.000017017
00:24.1,0.7461448,0.1837554,0.03584943,0.000690626,0.006054372,0.000302989,0.000016581
00:24.2,0.7631279,0.1753034,0.03559489,0.000724221,0.006117835,0.000297827,0.000017107
00:24.2,0.7798442,0.1638857,0.03603717,0.000750039,0.006074416,0.000302871,0.000018277
00:24.3,0.79714,0.1533354,0.03614011,0.00075817,0.00598008,0.000310399,0.000018906
00:24.4,0.8132837,0.1404023,0.03730451,0.00077259,0.005936396,0.000327354,0.000020889
00:24.4,0.8274755,0.129052,0.03905009,0.000782099,0.005835021,0.000345489,0.000022382
00:24.4,0.8409811,0.1187417,0.04097107,0.00078128,0.005680778,0.000360911,0.000023891
00:24.5,0.8529892,0.1100075,0.04271588,0.0007789,0.005507018,0.000375586,0.000025237
00:24.6,0.8633469,0.1015244,0.04510267,0.000770591,0.00529525,0.0003985,0.000027307
00:24.6,0.873187,0.09325363,0.04753676,0.000762206,0.005115492,0.000416912,0.000029907
00:24.6,0.8794296,0.08609119,0.05146706,0.00075652,0.004924457,0.000449855,0.000031041
00:24.7,0.8855258,0.08024985,0.0537954,0.000742961,0.004696474,0.000478446,0.000032247
00:24.8,0.8921888,0.0745254,0.05668937,0.000730606,0.004514752,0.000495175,0.000034947
00:24.8,0.8985997,0.0694358,0.05807606,0.000722257,0.004360638,0.000509459,0.000036535
00:24.8,0.9035853,0.06494151,0.05996453,0.000716448,0.00417346,0.000526697,0.000038267
00:24.9,0.9067827,0.06277111,0.0606606,0.000698185,0.003996797,0.000536879,0.000038521
00:24.9,0.9100797,0.06025888,0.06173052,0.000683638,0.003821739,0.000552284,0.00003944
00:25.0,0.913514,0.05781127,0.06186181,0.000676145,0.003687824,0.000562301,0.000040294
00:25.1,0.9156634,0.05571849,0.06233255,0.000672322,0.00354383,0.00057445,0.000041334
00:25.1,0.9183155,0.05374981,0.06221711,0.000670491,0.003431106,0.000579974,0.000042357
00:25.1,0.9207885,0.05119793,0.06304174,0.000676225,0.003337478,0.000587994,0.00004383
00:25.2,0.9235071,0.04867044,0.0634877,0.000683048,0.00323454,0.000598686,0.000045765
00:25.3,0.9257712,0.04638666,0.06535348,0.000680564,0.00313397,0.000612933,0.000049747
00:25.3,0.9277549,0.04544809,0.06437972,0.000690469,0.003027491,0.000607497,0.000050223
00:25.4,0.9301089,0.04338105,0.06441788,0.000715207,0.002966453,0.000611631,0.000051317
00:25.4,0.9323523,0.04117239,0.06509035,0.000731151,0.002916957,0.000624162,0.000052645
00:25.5,0.9341453,0.03864965,0.06669743,0.000749731,0.002857942,0.000654126,0.000053982
00:25.5,0.9338281,0.03786193,0.06648882,0.000769881,0.002797633,0.000658656,0.000053397
00:25.6,0.9341387,0.03602533,0.06726114,0.00080475,0.002780791,0.000671386,0.000054458
